,Link,Body,Article
722,www.twitter.com/anyuser/status/1598176344973905920,China’s vice-premier signals shift in Covid stance as some lockdowns eased https://t.co/tz2bMzgR4j,http://dlvr.it/SdfKPG
723,www.twitter.com/anyuser/status/1598176337659060224,China’s anti-government protesters are risking much. They deserve our admiration – and support | Xuyang Dong https://t.co/qkEf3MJhrw,http://dlvr.it/SdfKNz
724,www.twitter.com/anyuser/status/1598176333976043525,"The yuan is closing in on a key milestone as hints of a China reopening fuel a burst of buying, but some analysts say the rally may soon pause https://t.co/kOhQO7npj0",https://trib.al/rgsgBe1
725,www.twitter.com/anyuser/status/1598176333368107008,"Australia’s central bank is “playing with fire” in signaling a higher tolerance for inflation by slowing the pace of policy tightening and trying to deliver a soft landing, Sally Auld says https://t.co/atDGADakUj",https://trib.al/UwFhhVm
726,www.twitter.com/anyuser/status/1598176331191455744,"This is the kind of show that will shake up the Religious fanatics

https://t.co/hdKYPy4UBt",https://www.theguardian.com/tv-and-radio/2022/nov/23/ancient-apocalypse-is-the-most-dangerous-show-on-netflix
727,www.twitter.com/anyuser/status/1598176329685667841,Zero-Covid: five charts that show how restrictions are throttling the Chinese economy https://t.co/XIcoan7Py3,http://dlvr.it/SdfKNW
728,www.twitter.com/anyuser/status/1598176329479999491,https://t.co/to2ZDv5V0X,https://www.cnn.com/2022/11/30/tech/twitter-eu-compliance-warning/index.html
729,www.twitter.com/anyuser/status/1598176328058310658,Roar footage: Taronga zoo releases video of lions escaping from their Sydney enclosure https://t.co/Rq6ZJGjuEL,http://dlvr.it/SdfKN5
730,www.twitter.com/anyuser/status/1598176322173685761,Australian defence chief warns of rise in ‘grey-zone activities’ in Indo-Pacific region amid China tensions https://t.co/PgvQToIlWO,http://dlvr.it/SdfKLb
731,www.twitter.com/anyuser/status/1598176320105611270,Can't make this up. https://t.co/euZmA00pKN,https://www.cnn.com/videos/business/2022/12/01/china-covid-protests-foxconn-iphone-factory-wang-dnt-ebof-vpx.cnn
732,www.twitter.com/anyuser/status/1598176319690489858,Bills' Von Miller confirms Odell Beckham Jr. visit: 'It ain't over till it's over' https://t.co/o33oNCiO6a,https://fxn.ws/3FhKNW7
733,www.twitter.com/anyuser/status/1598176312463704067,ECB says bitcoin is on ‘road to irrelevance’ amid crypto collapse https://t.co/0QrLzkCKws,https://www.theguardian.com/technology/2022/nov/30/ecb-says-bitcoin-is-on-road-to-irrelevance-amid-crypto-collapse?CMP=share_btn_tw
734,www.twitter.com/anyuser/status/1598176312115478528,"Chick-fil-A lovers can now dress and outfit their homes accordingly. 

The chicken chain this week launched its first-ever merchandise collection, including an ""I Heart Waffle Fries"" hoodie for 60 bucks.  https://t.co/xS9eg7GKQA",https://cbsn.ws/3UnNcm6
735,www.twitter.com/anyuser/status/1598176307254530048,Check out this article: https://t.co/5lexRusctb,https://www.cnn.com/2022/11/07/business/partanna-rick-fox-housing-bahamas-cop27
736,www.twitter.com/anyuser/status/1598176302942588934,https://t.co/knIjtFBClq : b669d63b-b8e4-44da-894c-e62d78c649da,http://cnn.com
737,www.twitter.com/anyuser/status/1598176301911019520,"The harsh reality of antivaxxer ignorance:  Parents would sooner let their child die than receive vaccinated blood in life-saving surgery.

https://t.co/7XHXR5YGgP",https://www.theguardian.com/world/2022/nov/30/new-zealand-parents-refuse-use-of-vaccinated-blood-in-life-saving-surgery-on-baby
738,www.twitter.com/anyuser/status/1598176301508136960,https://t.co/SHqdpbP3PY : 47ecc3c6-558c-4efe-a2c2-f1e543c18be0,https://www.theguardian.com/technology/2021/nov/08/tesla-shares-fall-elon-musk-twitter-poll-sell-off-plan
739,www.twitter.com/anyuser/status/1598176301222961152,https://t.co/8U1FruUuao : ca23f0a8-53d9-47fe-8ca8-ca2b349e58a5,https://www.cnn.com/2021/11/08/media/aaron-rodgers-state-farm-sponsorship/index.html
740,www.twitter.com/anyuser/status/1598176291144232960,"@GOP @SenateGOP
Herschel Walker are you a resident of Texas or Georgia??
https://t.co/mfMmq873aK",https://www.theguardian.com/us-news/2022/nov/30/herschel-walker-texas-home-georgia-senate-runoff
741,www.twitter.com/anyuser/status/1598176283007254529,"What a joker!
Biden appears to declare himself the greatest president in US history

https://t.co/MwtLUj7sGK",https://www.foxnews.com/politics/biden-appears-declare-himself-greatest-president-us-history
742,www.twitter.com/anyuser/status/1598176272274063360,Scientists simulate ‘baby’ wormhole without rupturing space and time https://t.co/pR6kRsQMAm,https://www.theguardian.com/science/2022/dec/01/scientists-simulate-baby-wormhole-without-rupturing-space-and-time?CMP=share_btn_tw
743,www.twitter.com/anyuser/status/1598176250845167618,markets: Musk's Neuralink hopes for approval to implant a computer in a human brain within six months https://t.co/OgkokccgeV,https://trib.al/Je6S2Yk
744,www.twitter.com/anyuser/status/1598176250123542528,The sleazy Matt Gaetz saga grows ever more disturbing | Arwa Mahdawi https://t.co/liefQC6uii,https://www.theguardian.com/commentisfree/2021/apr/03/matt-gaetz-scandal-week-in-patriarchy
745,www.twitter.com/anyuser/status/1598176249863901184,https://t.co/9oupBlHm9l,https://www.theguardian.com/business/2022/jul/04/half-of-all-children-in-lone-parent-families-are-in-relative-poverty
746,www.twitter.com/anyuser/status/1598176229051572225,Similar startups are ahead of #Neuralink when it comes to human trials. Synchron’s product has made it possible for patients unable to move or speak to communicate via thoughts. Onward has also done breakthrough work on people with spinal cord injuries. https://t.co/6NArIrcwRp,https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months
747,www.twitter.com/anyuser/status/1598176205920161792,Minnesota Dems ding Michigan as race for early-state presidential primary heats up https://t.co/uzGOD9wtIF,https://www.politico.com/news/2022/11/30/minnesota-democrats-michigan-presidential-primary-00071551?utm_source=dlvr.it&utm_medium=twitter
748,www.twitter.com/anyuser/status/1598176204611555328,Minnesota Dems ding Michigan as race for early-state presidential primary heats up https://t.co/ewEYqYw61w,http://dlvr.it/SdfKHf
749,www.twitter.com/anyuser/status/1598176204015951872,"Victims' families urge love, kindness as University of Idaho campus mourns: Relatives of four slain University of Idaho classmates urged hundreds of students to raise their eyes from grief and focus on love and the future. https://t.co/pjYw0Z7DVe",https://www.npr.org/2022/11/30/1140034322/victims-families-urge-love-kindness-as-university-of-idaho-campus-mourns?utm_source=dlvr.it&utm_medium=twitter
750,www.twitter.com/anyuser/status/1598176194142560256,تاكر كارلسون: زيلينسكي يجلس على قمة مخطط لغسيل الأموال ، لذا لن يسمح الديمقراطيون بمراجعتهاhttps://t.co/V9Nnt9Q2QP,https://www.foxnews.com/video/6316381864112
751,www.twitter.com/anyuser/status/1598176185087037443,"@tim_cook 'River of blood': Foxconn employee describes violent protests in China 
+why don't you have your products made in another country with less human rights abuse. Apple is party to this.
https://t.co/Se2ARZdqMz",https://www.cnn.com/videos/business/2022/12/01/china-covid-protests-foxconn-iphone-factory-wang-dnt-ebof-vpx.cnn
752,www.twitter.com/anyuser/status/1598176151817568256,"Iranian man, 27, shot dead for celebrating team’s World Cup exit https://t.co/xE8VBmefI3",https://www.theguardian.com/world/2022/nov/30/iranian-man-27-shot-dead-while-celebrating-teams-world-cup-exit?CMP=Share_iOSApp_Other
753,www.twitter.com/anyuser/status/1598176146381643776,Tucker Carlson: Zelenskyy sits atop a money-laundering scheme so brazen Democrats won't let it be audited https://t.co/1R3TASOi7C #FoxNews,https://www.foxnews.com/video/6316381864112
754,www.twitter.com/anyuser/status/1598176146058661889,"“Qatar Investment Authority is the third largest shareholder in Severn Trent, with a 4.6% holding, while almost 10% is held by the US investment company BlackRock &amp; its subsidiaries...” https://t.co/QQlIvRwVes",https://www.theguardian.com/environment/2022/nov/30/more-than-70-per-cent-english-water-industry-foreign-ownership
755,www.twitter.com/anyuser/status/1598176134549901314,Tucker Carlson: Zelenskyy sits atop a money-laundering scheme so brazen Democrats won't let it be audited https://t.co/3jzcD7wlFl #FoxNews,https://www.foxnews.com/video/6316381864112
756,www.twitter.com/anyuser/status/1598176122063454208,"Separate incident a month prior in which they claim to have robotically ""disabled"" but also ""detonated"" pasta in a microwave.
https://t.co/mrhcVAnb5v
https://t.co/BRkHb99G1x",https://www.cbsnews.com/news/pittsburgh-marathon-disrupted-by-bomb-scare/
757,www.twitter.com/anyuser/status/1598176103553720320,https://t.co/sXxBFWXvzJ,https://www.foxnews.com/video/6316386712112#
758,www.twitter.com/anyuser/status/1598176100944945152,"Extinction activist wants humans to voluntarily die out: ‘Feed ‘em, don’t breed ‘em’

https://t.co/mz6EgP54iV",https://www.foxnews.com/media/extinction-activist-wants-humans-voluntarily-die-feed-em-breed-em
759,www.twitter.com/anyuser/status/1598176080522797056,Name: Terrance Kellom • City: Detroit • Date: 04/27/15 • Cause of Death: Gunshot • Report: https://t.co/JoKD6hRx4x,http://detroit.cbslocal.com/2015/04/27/immigration-and-customs-enforcement-officer-involved-in-shooting-in-detroit/
760,www.twitter.com/anyuser/status/1598176073279279105,What we know so far about the investigation into the Idaho college student murders https://t.co/3v810A0wiP,https://www.cbsnews.com/news/idaho-murders-university-of-idaho-college-students-investigation-updates/
761,www.twitter.com/anyuser/status/1598176070456332288,"👍
#VoteYES

 https://t.co/A1d4J05enk",https://www.theguardian.com/commentisfree/2022/dec/01/jacinta-price-doesnt-speak-for-my-people-and-her-stance-shows-why-australia-needs-the-indigenous-voice
762,www.twitter.com/anyuser/status/1598176070242541569,https://t.co/ERY9yQ0Seu,https://www.cnn.com/2022/11/30/world/black-hole-devours-star-scn/index.html
763,www.twitter.com/anyuser/status/1598176068623794178,"Efforts to restore peace in 🇪🇹 after 2years of fighting b/n 🇪🇹n gov't &amp; Tigray are being undermined by 🇪🇷, whose troops continue to attack civilians across its southern border, according to ppl with knowledge of the situation. 
#EritreaOutOfTigray @UN @coe https://t.co/JBzpTpQ16d",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians?utm_content=africa&utm_campaign=socialflow-organic&cmpid%3D=socialflow-twitter-africa&utm_medium=social&utm_source=twitter&leadSource=uverify%20wall
764,www.twitter.com/anyuser/status/1598176061367394305,Brooklyn Congressman Hakeem Jeffries made history in Washington on Wednesday. He's now the most powerful Democrat in the House after being elected to be the next minority leader. @DBrennanTV reports. https://t.co/xfjEzk2ulV,https://cbsn.ws/3UiZFYk
765,www.twitter.com/anyuser/status/1598176059463278601,"Tucker Carlson: Zelenskyy sits atop a money-laundering scheme so brazen Democrats won't let it be audited

https://t.co/1PDAPcQiZL",https://video.foxnews.com/v/6316381864112
766,www.twitter.com/anyuser/status/1598176029927145473,"Extinction activist wants humans to voluntarily die out: ‘Feed ‘em, don’t breed ‘em’

https://t.co/VwbcAFW0bH
Yikes 🫣",https://www.foxnews.com/media/extinction-activist-wants-humans-voluntarily-die-feed-em-breed-em
767,www.twitter.com/anyuser/status/1598176019491749888,Colorado election officials order recount after Rep. Boebert projected to defeat Dem challenger Adam Frisch https://t.co/mODIBeZXIO #FoxNews,https://www.foxnews.com/politics/colorado-election-officials-order-recount-rep-boebert-projected-defeat-dem-challenger-adam-frisch
768,www.twitter.com/anyuser/status/1598176010163261441,"Interesting when a nation spends more on placing armed guards in schools and universities, proposes building walls around every institution. Yet hesitated to do the obvious as proven in every developed democracy- ban weapon, not even semi-automatics https://t.co/2cKUKJILAW",https://www.cnn.com/2022/11/30/us/idaho-university-stabbing-vigil/index.html
769,www.twitter.com/anyuser/status/1598176002597089280,"@TheRickyDavila I am concerned MTG is a useful idiot for supposedly 'mainstream' republicans who don't mind the media frenzy over her ridiculousness which crowds out attention on serious damage Republicans intend to do to the country:
https://t.co/UWFu7XwrEW",https://www.bloomberg.com/news/articles/2022-11-29/gop-s-thune-sees-debt-ceiling-hike-as-vehicle-for-budget-cuts
